#year,locid,itn_ga,itn_mil,itn_ac,itn_at
2033,ADC,1404,6,0,0
2033,ADF,6000,200,0,200
2033,ADG,4075,0,0,0
2033,ADH,8000,100,0,0
2033,ADK,100,28,212,0
2033,ADM,12823,3308,0,101
2033,ADQ,1606,4359,1658,20188
2033,ADS,91014,339,89,10629
2033,ADT,4000,0,0,0
2033,ADU,318,0,0,0
2033,ADW,3410,31827,623,469
2033,AEG,38081,1611,0,1762
2033,AEJ,2507,58,0,0
2033,AEL,6775,300,0,2000
2033,AEX,3510,5417,2115,11841
2033,AFE,0,0,0,4600
2033,AFJ,11057,50,0,8846
2033,AFK,1850,350,0,0
2033,AFM,0,0,0,5000
2033,AFN,4900,100,0,900
2033,AFO,4200,0,0,300
2033,AFP,4000,200,0,0
2033,AFW,36577,9314,9303,4772
2033,AGC,29788,384,11,21284
2033,AGN,150,0,0,1000
2033,AGO,2500,100,0,0
2033,AGS,11617,1318,1708,15503
2033,AGZ,140,0,0,0
2033,AHH,6600,100,0,200
2033,AHN,17057,1085,90,2001
2033,AHP,75,0,0,250
2033,AHQ,4650,150,0,0
2033,AIA,4350,5,988,1485
2033,AIB,3209,50,0,0
2033,AID,8662,166,0,998
2033,AIG,4000,50,0,200
2033,AIK,14000,500,0,2600
2033,AIO,3078,0,0,0
2033,AIT,4997,0,0,0
2033,AIV,5400,0,0,0
2033,AIZ,3719,132,0,200
2033,AJC,500,0,0,1420
2033,AJG,3500,250,0,750
2033,AJO,13500,0,0,0
2033,AJR,8000,0,0,0
2033,AJZ,1455,0,0,0
2033,AKA,0,0,250,300
2033,AKH,9000,40,0,1000
2033,AKI,0,0,0,0
2033,AKK,100,0,0,1500
2033,AKN,5592,263,814,19307
2033,AKO,12500,400,20,180
2033,AKP,400,0,0,3200
2033,AKR,8500,100,0,300
2033,AKW,500,0,0,3300
2033,ALB,13801,3115,36870,30879
2033,ALI,2200,2000,0,10
2033,ALM,10000,800,0,1660
2033,ALN,15960,1076,2,796
2033,ALO,11903,612,31,1992
2033,ALS,19867,1000,0,7204
2033,ALW,13077,143,955,1408
2033,ALX,26280,3000,0,0
2033,AMA,16104,11029,9875,14299
2033,AMG,4000,0,0,0
2033,AMN,4000,0,0,0
2033,AMT,2000,10,0,200
2033,AMW,18957,499,0,1656
2033,ANB,15221,4909,51,4812
2033,ANC,72847,2456,154182,83759
2033,AND,25000,300,90,4500
2033,ANE,45101,214,0,4068
2033,ANI,0,0,0,300
2033,ANK,6212,44,0,0
2033,ANQ,9543,0,0,1363
2033,ANV,0,0,0,0
2033,ANW,2650,50,0,0
2033,ANY,3000,0,0,0
2033,AOC,9062,50,0,100
2033,AOH,6000,500,0,6000
2033,AOO,15457,100,0,5692
2033,APA,146245,3067,9,40569
2033,APC,26796,115,0,3471
2033,APF,60476,130,95,9551
2033,APN,143,2581,1340,0
2033,APT,2190,100,0,0
2033,APV,12500,0,0,0
2033,AQC,0,0,0,0
2033,AQH,0,0,0,0
2033,AQO,3700,0,0,0
2033,AQR,2500,0,0,0
2033,AQT,100,200,0,1500
2033,AQW,12500,300,0,1100
2033,AQY,1000,0,0,2000
2033,ARA,16279,3376,198,20784
2033,ARB,25690,46,4,494
2033,ARC,175,0,0,1452
2033,ARG,5000,2000,0,300
2033,ARM,3900,100,0,0
2033,ARR,41240,213,8,761
2033,ART,8600,14350,0,1527
2033,ARV,15000,10,0,3180
2033,ARW,14500,0,0,1500
2033,ASD,30000,4000,0,0
2033,ASE,18377,118,11311,9849
2033,ASG,18614,32,0,1837
2033,ASH,21635,49,0,171
2033,ASJ,6800,100,0,200
2033,ASL,5400,0,0,0
2033,ASN,36500,2700,0,630
2033,AST,14594,14000,0,1651
2033,ASW,3643,0,0,608
2033,ASX,5000,25,0,500
2033,ATA,5200,0,0,0
2033,ATK,30,0,0,500
2033,ATL,8286,507,1305109,24023
2033,ATS,7150,0,0,0
2033,ATW,14898,136,3786,12352
2033,ATY,3000,100,3100,2700
2033,AUG,11500,3000,0,5300
2033,AUH,4950,75,0,0
2033,AUK,0,0,0,0
2033,AUM,8000,120,0,300
2033,AUN,32320,0,0,1100
2033,AUO,40672,500,0,1460
2033,AUS,51911,6232,169628,21068
2033,AUW,5000,50,0,2550
2033,AVC,4100,304,0,200
2033,AVK,4000,0,0,0
2033,AVL,25887,3480,4936,15927
2033,AVO,17300,0,0,0
2033,AVP,10648,362,1927,16128
2033,AVQ,38674,2000,0,10000
2033,AWG,9825,50,0,0
2033,AWI,300,0,0,800
2033,AWM,43000,200,0,0
2033,AWO,68209,20,0,520
2033,AXA,6272,0,0,0
2033,AXH,25808,915,0,166
2033,AXN,18324,300,0,2794
2033,AXQ,1411,6,0,4
2033,AXS,7665,0,0,0
2033,AXV,7600,56,0,1800
2033,AXX,2300,0,0,200
2033,AYS,7500,500,0,0
2033,AZC,1500,30,0,100
2033,AZE,4300,80,0,0
2033,AZO,17908,260,110,10489
2033,B16,2000,100,0,0
2033,B19,5800,50,0,0
2033,B21,2500,0,0,0
2033,BAC,3000,50,0,250
2033,BAF,22959,3809,6,689
2033,BAK,27853,1461,331,1677
2033,BAM,3600,120,0,1800
2033,BAX,3222,0,0,0
2033,BAZ,15972,262,8,1129
2033,BBB,2000,0,0,100
2033,BBD,5853,6000,0,0
2033,BBG,10513,139,14767,1795
2033,BBP,2500,0,0,60
2033,BBW,1550,30,0,250
2033,BCB,11741,286,0,344
2033,BCE,2498,0,0,340
2033,BCK,6050,0,0,220
2033,BCT,31592,68,0,10073
2033,BCV,35044,100,0,0
2033,BDE,9903,75,0,713
2033,BDG,2888,0,0,100
2033,BDH,5000,50,0,800
2033,BDL,15551,3516,79292,31598
2033,BDN,83338,100,1232,1000
2033,BDQ,5473,400,0,0
2033,BDR,27383,185,8,3042
2033,BDU,11510,0,0,0
2033,BEA,1500,0,0,0
2033,BED,79136,649,265,20138
2033,BEH,18405,0,0,600
2033,BET,6745,451,4264,115512
2033,BFD,10314,350,0,5720
2033,BFE,2900,0,0,0
2033,BFF,14247,301,2255,580
2033,BFI,111711,601,13938,60406
2033,BFK,100,0,0,0
2033,BFL,54524,879,3193,12329
2033,BFM,14583,14495,2657,3407
2033,BFR,2342,136,0,204
2033,BFW,900,0,0,0
2033,BGD,2100,10,0,0
2033,BGE,3100,250,0,0
2033,BGF,1800,150,0,250
2033,BGM,8959,373,6,7710
2033,BGQ,8000,0,0,0
2033,BGR,14956,7870,8406,9457
2033,BHB,17000,400,1320,663
2033,BHC,6400,0,0,0
2033,BHK,1400,50,0,300
2033,BHM,47707,5855,50755,22556
2033,BID,9832,35,0,6328
2033,BIE,4825,200,0,1200
2033,BIH,16000,3000,0,0
2033,BIJ,1000,0,0,0
2033,BIL,26203,617,17352,26659
2033,BIS,23099,2385,7994,11904
2033,BIV,16325,350,0,2000
2033,BJC,57581,638,43,5811
2033,BJI,5018,650,3016,1932
2033,BJJ,38158,1000,0,22406
2033,BKD,5300,0,0,0
2033,BKE,4094,0,0,0
2033,BKL,18989,631,125,19922
2033,BKN,960,0,0,0
2033,BKS,4500,0,0,0
2033,BKV,24166,2745,2,1937
2033,BKW,9536,900,0,1481
2033,BKX,2200,200,0,2450
2033,BLF,10000,100,0,1800
2033,BLH,12500,150,0,0
2033,BLI,28338,769,13636,14327
2033,BLM,7653,0,0,9516
2033,BLV,0,16777,0,176
2033,BMC,4435,0,0,280
2033,BMG,14264,514,62,845
2033,BMI,14710,415,4038,6849
2033,BML,4000,100,0,100
2033,BMQ,15200,600,0,0
2033,BMT,5000,500,0,0
2033,BNA,31195,2166,171319,46488
2033,BNF,50,0,0,250
2033,BNG,3291,0,0,0
2033,BNL,12000,750,0,0
2033,BNO,8647,100,0,1200
2033,BNW,5090,9070,0,0
2033,BOI,47373,7858,57345,9227
2033,BOK,27167,100,0,2003
2033,BOS,16012,801,459593,88807
2033,BOW,20779,32,0,0
2033,BPG,3006,1120,0,0
2033,BPI,2500,0,0,800
2033,BPK,11861,600,0,300
2033,BPP,2400,40,0,600
2033,BPT,13995,711,12,3269
2033,BQK,12550,500,2190,1329
2033,BQN,10185,4269,10976,2287
2033,BQP,10000,200,0,0
2033,BQR,15000,0,0,0
2033,BRD,13274,400,3975,1500
2033,BRL,9000,100,1872,3200
2033,BRO,17988,3366,375,7061
2033,BRW,1500,50,1460,6000
2033,BRY,3770,130,0,260
2033,BST,2000,0,0,2000
2033,BTA,1600,0,0,0
2033,BTI,800,50,0,2500
2033,BTL,32136,1144,12,679
2033,BTM,7300,625,808,2423
2033,BTN,400,0,0,0
2033,BTP,14852,30,0,1600
2033,BTR,34575,1360,10550,12086
2033,BTT,2000,150,0,1000
2033,BTV,20048,4795,21685,11657
2033,BTY,800,30,0,75
2033,BUB,450,0,0,0
2033,BUF,13951,821,84989,28285
2033,BUM,4500,40,0,220
2033,BUR,49939,804,73704,14764
2033,BUU,24000,500,0,800
2033,BUY,23000,450,0,1000
2033,BVI,25638,0,0,0
2033,BVK,0,0,0,4250
2033,BVN,1000,0,0,0
2033,BVO,13844,0,0,0
2033,BVS,35830,100,0,2000
2033,BVU,10000,25,0,70000
2033,BVX,10000,2000,0,3000
2033,BVY,23871,191,3,1422
2033,BWC,2500,0,0,500
2033,BWD,3000,300,0,700
2033,BWG,27636,1566,118,820
2033,BWI,20556,1131,320227,37802
2033,BWP,5000,100,0,800
2033,BXA,8000,0,0,0
2033,BXG,2000,0,0,0
2033,BXK,36960,94,0,26
2033,BXM,0,0,0,0
2033,BYA,150,0,0,100
2033,BYG,4500,10,0,90
2033,BYH,1000,14000,0,0
2033,BYI,25105,100,0,350
2033,BYL,550,150,0,1650
2033,BYY,2958,50,0,0
2033,BZN,37954,276,16689,5820
2033,C00,700,0,0,0
2033,C04,1500,0,0,0
2033,C05,0,0,0,0
2033,C09,22000,300,0,1000
2033,C15,4000,0,0,2000
2033,C22,2880,800,0,0
2033,C25,4723,0,0,178
2033,C29,17129,10,0,2500
2033,C35,7150,150,0,250
2033,C47,4500,50,0,300
2033,C56,9900,0,0,100
2033,C62,1528,0,0,223
2033,C65,1457,0,0,1166
2033,C66,1800,0,0,200
2033,C71,1200,0,0,0
2033,C73,28000,0,0,0
2033,C75,5500,400,0,1000
2033,C77,18000,0,0,0
2033,C80,2400,0,0,0
2033,C81,20000,0,0,0
2033,C83,5000,50,0,0
2033,C91,1800,0,0,0
2033,CAD,4000,50,0,100
2033,CAE,14665,1872,36130,16028
2033,CAG,620,0,0,0
2033,CAK,22430,1004,31090,8982
2033,CAO,1800,200,0,0
2033,CAR,1200,0,0,400
2033,CAV,2249,0,0,0
2033,CBE,2500,300,0,0
2033,CBF,22157,231,0,1805
2033,CBG,11205,100,0,0
2033,CBK,2000,50,0,0
2033,CCA,5000,400,0,0
2033,CCB,18438,0,0,0
2033,CCO,12000,0,0,0
2033,CCR,38434,193,0,3396
2033,CCY,2700,0,0,682
2033,CDA,1280,300,0,0
2033,CDB,50,500,2670,5840
2033,CDC,6401,250,3650,4490
2033,CDH,13834,400,0,0
2033,CDI,1500,75,0,400
2033,CDK,3000,0,0,0
2033,CDN,15810,262,0,328
2033,CDR,2913,460,1249,667
2033,CDV,2000,1000,2540,4000
2033,CDW,44150,526,22,1015
2033,CEC,2800,175,0,3390
2033,CEF,10899,27337,764,0
2033,CEK,3320,300,0,100
2033,CEM,500,0,0,2500
2033,CEU,6350,150,0,1500
2033,CEV,4474,44,0,315
2033,CEW,45647,4000,0,263
2033,CEY,7500,123,0,950
2033,CEZ,8000,20,0,2016
2033,CFD,5400,0,0,0
2033,CFE,15787,220,0,224
2033,CFJ,3252,0,0,0
2033,CFK,0,0,0,4100
2033,CFS,6839,0,0,0
2033,CFT,710,0,0,200
2033,CFV,1500,30,0,0
2033,CGA,500,0,0,1754
2033,CGC,5750,156,0,559
2033,CGE,23772,390,0,0
2033,CGF,17102,79,2,4932
2033,CGI,12841,379,2395,11
2033,CGS,1200,300,0,50
2033,CGZ,104560,400,0,2000
2033,CHA,29335,6273,2060,18739
2033,CHD,75986,84,0,2797
2033,CHK,1000,0,0,0
2033,CHN,7033,0,0,0
2033,CHO,43287,2152,15,21908
2033,CHP,400,0,0,1000
2033,CHS,21625,11710,62769,21411
2033,CHT,4500,50,0,450
2033,CHU,1500,0,0,0
2033,CIC,18130,2488,0,13380
2033,CID,20025,469,25305,12674
2033,CII,1000,100,0,300
2033,CIK,150,0,0,500
2033,CIN,3123,25,0,642
2033,CIR,3500,500,0,0
2033,CIU,409,43,1460,242
2033,CJR,25301,3516,0,703
2033,CJX,0,0,0,0
2033,CKB,7334,3676,250,2385
2033,CKC,1000,0,0,0
2033,CKF,6000,0,0,0
2033,CKI,900,50,0,0
2033,CKM,16664,74,0,0
2033,CKN,19500,50,0,1500
2033,CKP,6460,0,0,0
2033,CKU,2800,0,0,3500
2033,CKV,11000,4000,0,1000
2033,CKX,50,0,0,125
2033,CLE,8888,208,99840,146096
2033,CLI,5730,20,0,750
2033,CLK,1500,0,0,0
2033,CLL,23402,7759,111,7455
2033,CLM,23000,370,0,6205
2033,CLP,1500,0,0,4000
2033,CLS,37265,210,0,8752
2033,CLT,24620,1734,661824,107737
2033,CLW,5040,25,0,30
2033,CMA,71869,218,0,3037
2033,CMH,29351,809,103517,45777
2033,CMI,10665,370,101,19214
2033,CMR,4500,0,0,100
2033,CMX,4870,20,3000,2674
2033,CMY,1500,6000,0,0
2033,CNB,660,0,0,0
2033,CNC,1528,0,0,0
2033,CNH,4600,0,0,0
2033,CNI,10600,0,0,0
2033,CNK,6150,400,0,0
2033,CNM,1725,240,2669,303
2033,CNO,68533,462,17,448
2033,CNP,950,0,0,0
2033,CNU,9000,60,0,0
2033,CNW,14886,3592,2,44
2033,CNY,3300,150,1200,3400
2033,COD,19730,25,0,2817
2033,COE,80391,1428,0,27200
2033,COI,48000,0,0,1500
2033,COM,2505,0,0,0
2033,CON,30000,7000,0,3000
2033,COQ,994,100,0,0
2033,COS,31571,15475,32367,6134
2033,COT,5800,2000,0,750
2033,COU,14566,620,133,3558
2033,CPC,10000,1000,0,2100
2033,CPF,4400,220,0,1320
2033,CPK,9500,361,0,1000
2033,CPM,30000,0,0,0
2033,CPR,16979,442,1150,14562
2033,CPS,41314,819,46,15533
2033,CPT,14568,0,0,0
2033,CPU,17000,0,0,0
2033,CPX,1363,0,0,33759
2033,CQA,4000,12,0,200
2033,CQB,2700,0,0,0
2033,CQF,24800,1000,0,0
2033,CQM,1750,0,0,0
2033,CQW,6500,200,0,0
2033,CQX,10000,15,0,150
2033,CRC,200,10,0,400
2033,CRE,26081,1052,8,8175
2033,CRG,50926,7267,0,3084
2033,CRP,19726,22538,3361,22792
2033,CRQ,87432,666,3,14017
2033,CRS,2600,0,0,0
2033,CRT,3000,75,0,20
2033,CRW,16466,3611,1102,23672
2033,CRX,9025,380,0,0
2033,CSB,1250,100,0,150
2033,CSG,15138,474,412,3713
2033,CSM,4453,32284,0,0
2033,CSQ,2180,0,0,0
2033,CSV,13140,110,0,110
2033,CTB,2600,150,0,500
2033,CTJ,12000,500,0,0
2033,CTK,2000,0,0,0
2033,CTY,14400,0,0,0
2033,CTZ,500,600,0,100
2033,CUB,22000,1000,0,3500
2033,CUH,1000,0,0,0
2033,CUL,3000,0,0,0
2033,CUT,660,36,0,0
2033,CVB,8000,100,20,0
2033,CVC,14500,0,0,0
2033,CVG,4776,281,166950,37337
2033,CVH,21600,1200,0,0
2033,CVK,2150,100,0,0
2033,CVN,17466,1872,1248,34
2033,CVO,32535,400,0,5135
2033,CVX,9500,500,0,12000
2033,CWA,4090,107,131,10589
2033,CWC,7400,0,0,200
2033,CWF,5844,15336,272,527
2033,CWI,8782,424,0,339
2033,CWS,6550,400,0,550
2033,CWV,2000,0,0,0
2033,CXC,800,0,0,500
2033,CXF,200,0,0,800
2033,CXL,6256,0,0,0
2033,CXO,33244,1758,28,627
2033,CXP,37500,0,0,7500
2033,CXU,2000,0,0,0
2033,CXY,16970,3546,0,417
2033,CYO,8200,1000,0,0
2033,CYS,5991,3652,38,5009
2033,CYW,10000,9000,0,0
2033,CZD,4488,12,0,0
2033,CZG,29555,200,0,5000
2033,CZL,8000,0,0,0
2033,CZN,100,0,0,50
2033,CZT,600,0,0,0
2033,D05,1400,20,0,200
2033,D07,120,0,0,0
2033,D09,2100,100,0,250
2033,D25,3000,0,0,200
2033,D38,10260,0,0,1080
2033,D39,3942,24,0,0
2033,D42,400,0,0,0
2033,D50,800,50,0,300
2033,D55,1000,50,0,200
2033,D57,500,10,0,50
2033,D60,2300,50,0,700
2033,D63,1000,0,0,0
2033,D68,1163,157,0,242
2033,D73,3000,0,0,0
2033,D76,0,0,0,5000
2033,D83,3000,0,0,0
2033,D86,3000,0,0,0
2033,D95,4657,0,0,0
2033,D98,7130,0,0,0
2033,DAB,201362,989,6487,1793
2033,DAG,12200,18000,0,0
2033,DAL,59773,1080,158606,37489
2033,DAN,9632,59,0,0
2033,DAW,5000,0,0,0
2033,DAY,10412,531,46871,17539
2033,DBN,6000,200,0,0
2033,DBQ,19263,405,34,2634
2033,DCA,9534,1202,234754,64327
2033,DCK,0,0,0,0
2033,DCM,2400,0,0,0
2033,DCU,111642,12075,0,3800
2033,DCY,789,0,0,52
2033,DDC,6000,200,3801,1500
2033,DDH,8627,125,0,0
2033,DEC,13384,3782,4,4034
2033,DED,126472,50,0,400
2033,DEE,0,0,0,3500
2033,DEH,4072,0,0,0
2033,DEN,4609,193,735484,120874
2033,DEQ,1500,200,0,0
2033,DET,22409,102,2,1937
2033,DEW,22448,0,0,0
2033,DFI,2000,30,0,2000
2033,DFW,6215,195,743131,232331
2033,DGW,2617,20,0,100
2033,DHN,19243,18942,2379,1602
2033,DHT,5600,150,0,0
2033,DIJ,2742,0,0,0
2033,DIK,3192,48,0,6177
2033,DKB,19700,0,0,1080
2033,DKK,8500,400,0,1705
2033,DKR,2200,0,0,0
2033,DKX,68654,56,0,400
2033,DLC,100,30,0,0
2033,DLG,10986,11,1491,44817
2033,DLH,24746,3981,722,14703
2033,DLL,19000,2500,0,1000
2033,DLN,5850,250,0,850
2033,DLO,11000,0,0,0
2033,DLS,35451,750,0,3604
2033,DLZ,4463,0,0,4925
2033,DM2,0,10,0,224
2033,DMN,12000,9125,0,960
2033,DMO,4400,2750,0,0
2033,DMW,8875,90,0,500
2033,DNL,12000,0,0,0
2033,DNN,11000,100,0,0
2033,DNS,3087,20,0,180
2033,DNV,4000,150,0,1000
2033,DPA,44512,678,27,7101
2033,DPL,9000,3000,0,0
2033,DQH,9000,0,0,0
2033,DRI,6200,1000,0,0
2033,DRM,2500,0,0,0
2033,DRO,15196,500,10185,3513
2033,DRT,716,0,1302,2190
2033,DSM,25462,2231,48536,17132
2033,DSV,23000,250,0,800
2033,DTA,1200,0,0,50
2033,DTL,4500,100,0,2600
2033,DTN,29027,181,0,302
2033,DTO,77814,303,32,1136
2033,DTS,63837,300,0,820
2033,DTW,5969,156,515097,60719
2033,DUA,3000,30,0,0
2033,DUB,500,0,0,50
2033,DUC,2500,0,0,250
2033,DUG,10000,5700,0,0
2033,DUH,3930,0,0,0
2033,DUJ,2580,76,2695,929
2033,DUT,50,50,2500,100
2033,DUX,3000,30,0,0
2033,DUY,1200,0,2080,624
2033,DVK,10950,400,0,3400
2033,DVL,4755,850,0,2437
2033,DVN,14567,507,0,1017
2033,DVO,27000,0,0,1000
2033,DVT,141006,49,149,4542
2033,DWA,30000,0,0,360
2033,DWH,93891,2254,4,4688
2033,DWU,1860,95,0,95
2033,DWX,350,0,0,30
2033,DXE,2860,40,0,660
2033,DXR,33624,32,5,3352
2033,DXX,160,0,0,0
2033,DYA,4420,75,0,0
2033,DYB,12600,500,0,2900
2033,DYL,10426,15,0,3625
2033,DYR,5000,120,0,250
2033,DYT,2100,0,0,800
2033,DZJ,10000,0,0,0
2033,E01,2900,0,0,0
2033,E05,150,0,0,0
2033,E06,1100,0,0,0
2033,E11,1200,0,0,0
2033,E14,1600,200,0,0
2033,E16,14641,0,0,0
2033,E19,200,0,0,0
2033,E24,3000,60,0,0
2033,E25,24200,20,0,310
2033,E26,2500,0,0,0
2033,E35,4100,0,0,0
2033,E36,15000,500,0,0
2033,E38,3100,50,0,0
2033,E42,120,0,0,0
2033,E45,18000,0,0,0
2033,E51,600,0,0,0
2033,E52,1400,0,0,0
2033,E60,1500,50,0,0
2033,E63,3000,50,0,0
2033,E77,2000,10,0,0
2033,E80,7000,200,0,150
2033,E89,1000,0,0,0
2033,E91,1600,0,0,5800
2033,E94,4,0,0,0
2033,E95,5800,500,0,0
2033,EAA,1200,0,0,400
2033,EAN,240,0,0,360
2033,EAR,13000,30,1460,550
2033,EAT,13006,100,2036,6130
2033,EAU,17063,395,38,3611
2033,EBD,200,0,0,0
2033,EBG,3000,0,0,0
2033,EBS,3948,0,0,166
2033,ECG,9000,44000,0,620
2033,ECP,19910,4967,14261,3484
2033,ECS,1474,20,0,84
2033,EDE,7000,500,0,500
2033,EDJ,525,0,0,900
2033,EDN,14100,25000,0,36
2033,EDU,10000,25,0,2450
2033,EED,8000,0,0,0
2033,EEK,0,0,0,300
2033,EEN,7456,3314,0,7204
2033,EEO,5300,20,0,350
2033,EET,14600,200,0,0
2033,EFC,1250,12,0,0
2033,EFD,57680,28215,1852,7896
2033,EFK,1980,238,0,0
2033,EFT,8100,150,0,500
2033,EFW,2825,100,0,0
2033,EGE,16357,4116,5008,11220
2033,EGQ,221,0,0,0
2033,EGT,9800,100,200,0
2033,EGV,16123,30,220,2376
2033,EHA,2600,0,0,0
2033,EHO,8000,200,0,0
2033,EHR,13860,110,0,2550
2033,EII,0,0,0,0
2033,EIK,37500,0,0,0
2033,EIW,1800,25,0,450
2033,EKA,20000,300,0,150
2033,EKM,11571,214,0,642
2033,EKN,3000,500,0,0
2033,EKO,15967,135,2350,4763
2033,EKQ,4370,143,0,760
2033,EKS,4618,0,0,300
2033,EKX,6025,280,0,930
2033,EKY,58900,0,0,0
2033,ELA,3200,0,0,0
2033,ELD,4000,520,2496,2920
2033,ELI,0,0,0,0
2033,ELK,2320,60,0,0
2033,ELM,10543,363,2936,9202
2033,ELN,29516,100,0,1472
2033,ELO,3000,0,0,200
2033,ELP,27272,4012,62004,20757
2033,ELV,200,0,0,300
2033,ELY,1264,158,567,2692
2033,ELZ,5000,100,0,750
2033,EMM,1262,82,0,126
2033,EMP,15000,250,0,1000
2033,EMT,43363,124,31,816
2033,EMV,800,10,0,40
2033,ENA,9033,534,734,33489
2033,ENL,4000,50,0,2000
2033,ENM,0,0,0,0
2033,ENN,2000,0,0,2500
2033,ENV,3371,604,766,0
2033,ENW,30402,72,0,3526
2033,EOE,5000,100,0,0
2033,EOK,3645,0,0,456
2033,EOP,1200,12,0,0
2033,EOS,1156,20,0,200
2033,EPH,74061,0,0,0
2033,EPM,400,0,0,0
2033,EQA,3500,25,0,0
2033,EQY,20500,1000,0,4100
2033,ERI,8604,299,12,8915
2033,ERV,77344,0,0,0
2033,ERY,1880,0,0,0
2033,ESC,10000,300,1368,7476
2033,ESF,5000,1950,0,0
2033,ESN,19726,760,0,1480
2033,EST,1785,0,0,0
2033,ETB,34150,10000,0,10255
2033,ETC,2000,500,0,800
2033,ETH,900,0,0,0
2033,ETN,2000,0,0,0
2033,EUF,18091,9500,0,0
2033,EUG,25044,1862,15690,4485
2033,EUL,48028,300,0,2933
2033,EVB,49622,193,1,476
2033,EVM,5000,0,0,700
2033,EVU,1700,50,0,250
2033,EVV,10966,1798,93,14070
2033,EVW,4300,25,0,135
2033,EVY,22094,100,0,238
2033,EWB,19792,298,0,9533
2033,EWK,25675,150,0,700
2033,EWN,12777,751,18,11389
2033,EWR,9842,738,442233,206880
2033,EWU,0,0,0,250
2033,EXI,500,0,0,200
2033,EXX,3000,500,0,500
2033,EYE,11964,0,0,2027
2033,EYF,9000,500,0,0
2033,EYW,33561,341,8855,20245
2033,EZI,3960,40,0,0
2033,EZM,18500,0,0,0
2033,EZS,6200,300,0,750
2033,EZZ,3700,35,0,300
2033,F00,1900,0,0,0
2033,F01,1400,0,0,0
2033,F05,3000,100,0,0
2033,F06,300,60,0,0
2033,F08,50,0,0,0
2033,F10,1000,10,0,0
2033,F17,2600,30,0,0
2033,F21,200,0,0,0
2033,F22,8000,18000,0,0
2033,F30,350,0,0,0
2033,F31,300,0,0,0
2033,F32,10,0,0,0
2033,F34,4000,0,0,0
2033,F36,150,0,0,0
2033,F37,1400,12,0,0
2033,F41,2500,120,0,0
2033,F44,2000,0,0,0
2033,F45,24956,0,0,1000
2033,F46,8000,20,0,0
2033,F49,5000,200,0,0
2033,F51,1100,0,0,0
2033,F53,500,0,0,0
2033,F56,700,0,0,0
2033,F62,10000,0,0,0
2033,F70,39274,0,0,0
2033,F72,30600,0,0,0
2033,F81,5,0,0,0
2033,F85,1100,0,0,0
2033,F87,3500,0,0,0
2033,F88,4000,0,0,0
2033,F89,5000,0,0,0
2033,F95,510,0,0,0
2033,F99,2000,0,0,0
2033,FAI,41167,2168,13318,92279
2033,FAM,5000,50,0,1000
2033,FAQ,0,0,0,685
2033,FAR,30422,3054,11793,12374
2033,FAT,46380,5668,48919,7201
2033,FAY,15077,3120,1179,18487
2033,FBL,9563,114,0,280
2033,FBR,1200,0,0,0
2033,FBY,1500,100,0,100
2033,FCH,6000,0,0,0
2033,FCI,8475,200,0,750
2033,FCM,47242,189,37,2424
2033,FCY,1372,300,0,0
2033,FDK,39350,1055,0,2174
2033,FDR,2500,60000,0,0
2033,FDW,5000,300,0,500
2033,FDY,12000,500,0,500
2033,FEP,11927,0,0,0
2033,FET,6350,150,0,3600
2033,FFA,14000,500,0,0
2033,FFC,41000,500,0,0
2033,FFL,3078,713,0,172
2033,FFM,2500,100,0,1100
2033,FFT,19800,5000,0,3400
2033,FFX,5000,20,0,0
2033,FFZ,96367,4558,5,2897
2033,FGX,10500,250,0,0
2033,FHB,35000,400,0,1600
2033,FHR,20689,0,0,22181
2033,FHU,17601,100904,0,0
2033,FIG,3697,15,0,0
2033,FIT,20000,100,0,2100
2033,FKA,3250,0,0,0
2033,FKL,11104,24,0,2685
2033,FKN,2100,1530,0,24
2033,FKR,7912,0,0,457
2033,FKS,0,0,0,0
2033,FLD,24700,150,0,3200
2033,FLG,21915,706,21,15397
2033,FLL,39128,446,316620,38715
2033,FLO,9713,1188,22,4166
2033,FLP,3600,200,0,1000
2033,FLT,0,0,0,500
2033,FLX,1000,100,0,2000
2033,FLY,18263,18000,0,0
2033,FME,36000,25,0,1200
2033,FMM,3818,190,0,763
2033,FMN,15516,462,0,9355
2033,FMY,46445,181,2,1754
2033,FMZ,170,5,0,0
2033,FNB,1950,20,0,0
2033,FNL,87118,200,1198,3500
2033,FNR,75,0,0,75
2033,FNT,14409,188,14214,4156
2033,FOA,3500,0,0,500
2033,FOD,10000,200,2700,500
2033,FOE,5804,9738,205,407
2033,FOK,32876,1682,0,4609
2033,FOT,11000,0,0,0
2033,FPK,4851,0,0,0
2033,FPR,67859,61,0,1724
2033,FQD,8000,500,0,0
2033,FRG,107282,649,122,10638
2033,FRH,6654,102,0,504
2033,FRM,5000,100,0,700
2033,FRR,8500,377,0,500
2033,FSD,23228,3579,17603,26913
2033,FSE,3300,0,0,45
2033,FSK,4500,200,0,100
2033,FSM,14610,5869,194,7159
2033,FSO,2815,1500,0,0
2033,FSP,0,0,0,0
2033,FST,3000,150,0,100
2033,FSU,100,0,0,0
2033,FSW,734,0,0,342
2033,FTG,19875,204,0,213
2033,FTT,4000,400,0,550
2033,FTW,55100,506,64,11248
2033,FTY,29742,114,0,3536
2033,FUL,44154,7,3,155
2033,FVE,599,0,0,22
2033,FVX,6300,230,0,0
2033,FWA,13147,3108,2808,16344
2033,FWB,0,0,0,0
